"FUA","month","days","monthlyE","dailyE","meanDailyE","sdDailyE","cvDailyE"
"UK518L1","May","31","9759.97749996598","330.081065244498","0.00899893852902121","1.20257424744097","13363.512191607"
"UK518L1","Jun","30","9583.31405593179","335.079719002653","0.00913521589429262","1.22694557006596","13430.9422378568"
"UK518L1","Jul","31","9463.21400134038","320.327928223026","0.00873304057314684","1.17630638688522","13469.6086320982"
"UK518L1","Aug","31","9546.87089183607","323.077578212209","0.00880800376805367","1.1839423010459","13441.664334205"
"UK518L1","Sep","30","9855.304535342","344.318726029539","0.00938709721999835","1.25216536714059","13339.2180542561"
"UK518L1","Oct","31","10073.4546937673","340.391940879105","0.0092800420086997","1.22983450115376","13252.4669608266"
"UK518L1","Nov","30","9508.60299904967","332.557319378952","0.0090664481837228","1.21759897337938","13429.7240628955"
"UK518L1","Dec","31","8736.87346890629","296.465077697036","0.00808247212914493","1.1181103666652","13833.7670554206"
"UK519L0","Jan","31","19.8429080761943","0.660365271952253","2.59241264064795e-05","0.00413753944708355","15960.1885217216"
"UK519L0","Feb","29","21.0364482749036","0.748367728099772","2.93788610724992e-05","0.00468892336375511","15960.1944819579"
"UK519L0","Mar","31","19.64794137512","0.653876818822054","2.56694075618126e-05","0.00409688870403904","15960.1996819507"
"UK519L0","Apr","30","17.9759211970482","0.618173673756172","2.42678001710113e-05","0.0038731867493689","15960.1889008281"
"UK519L0","May","31","17.4487743920943","0.580689327743992","2.27962677244138e-05","0.00363833114226629","15960.2053557645"
"UK519L0","Jun","30","17.0177631424773","0.58522360571138","2.29742710207428e-05","0.00366674296814727","15960.2146454905"
"UK519L0","Jul","31","17.6696608806365","0.58804033629024","2.3084848125083e-05","0.00368439364415939","15960.2247508663"
"UK519L0","Aug","31","17.4306832453273","0.580087281832061","2.27726330558655e-05","0.00363456333951768","15960.2244088394"
"UK519L0","Sep","30","17.0498699837355","0.586327677731015","2.30176138551021e-05","0.00367366050342727","15960.2143234885"
"UK519L0","Oct","31","18.6830895837025","0.621766941350964","2.44088619852771e-05","0.00389570319050806","15960.1999997291"
"UK519L0","Nov","30","19.1763060496137","0.659453729423583","2.58883417510141e-05","0.00413182929680368","15960.1929569005"
"UK519L0","Dec","31","19.5407168189183","0.650308529594647","2.55293263296293e-05","0.0040745276207709","15960.184644755"
"UK520L1","Jan","31","494311.653018978","16491.7290176403","1.76892942375204","126.282271454414","7138.90954374873"
"UK520L1","Feb","29","521990.42999307","18613.7453637853","1.99654031575515","143.07366195881","7166.07928373812"
"UK520L1","Mar","31","490008.366864745","16348.4291683728","1.75355885105361","125.04762169313","7131.07641742371"
"UK520L1","Apr","30","451384.5784815","15565.0951824766","1.66953718572097","118.275508405302","7084.32908334572"
"UK520L1","May","31","439173.723654621","14656.6211537381","1.57209279778377","111.123456863607","7068.50492669778"
"UK520L1","Jun","30","429144.798772349","14800.3078903232","1.58750486863919","112.008793322646","7055.65038163691"
"UK520L1","Jul","31","444217.379813825","14824.5020083104","1.5900999687129","112.521659209287","7076.38899586714"
"UK520L1","Aug","31","438702.600577787","14640.9627874939","1.5704132561937","111.009022943203","7068.77775677098"
"UK520L1","Sep","30","429956.545660322","14828.1945938407","1.59049604138589","112.218832228392","7055.58701866424"
"UK520L1","Oct","31","467845.391577732","15610.7748903638","1.67443686478213","118.937596779612","7103.1401231773"
"UK520L1","Nov","30","479130.867850152","16519.2894726712","1.77188560256047","126.129338205509","7118.36802687746"
"UK520L1","Dec","31","487380.299752113","16261.026873171","1.7441839400591","124.368314859121","7130.45866337396"
"UK525L0","Jan","31","0.00011433944334142","3.83912090883872e-06","1.50012539420081e-10","2.90239103138745e-10","193.476561533291"
"UK525L0","Feb","29","0.000112341543158295","4.03305685541013e-06","1.57590530455225e-10","3.04356826852551e-10","193.131418476331"
"UK525L0","Mar","31","0.000101117363542012","3.40033988182364e-06","1.32867297664256e-10","2.57365983941565e-10","193.701526610337"
"UK525L0","Apr","30","0.000106209352374979","3.6885451464817e-06","1.44128835045393e-10","2.7818947194052e-10","193.014445619369"
"UK525L0","May","31","8.74792585185968e-05","2.94783277072515e-06","1.15185713141808e-10","2.30158484258472e-10","199.815131565073"
"UK525L0","Jun","30","7.6957586411055e-05","2.68516016813783e-06","1.04921857148243e-10","2.21249395818826e-10","210.870643955745"
"UK525L0","Jul","31","6.8468521332187e-05","2.3167642638935e-06","9.05268937126251e-11","2.05151028664396e-10","226.618875619042"
"UK525L0","Aug","31","6.82397247878238e-05","2.30923102204498e-06","9.02325344656526e-11","2.05004805705327e-10","227.196107168377"
"UK525L0","Sep","30","7.73164114986867e-05","2.69752546747391e-06","1.05405027644339e-10","2.2179862926459e-10","210.425094724125"
"UK525L0","Oct","31","9.73921094581708e-05","3.27700849253715e-06","1.2804815928951e-10","2.4944646651737e-10","194.806757005686"
"UK525L0","Nov","30","0.000106860972716243","3.71092763173285e-06","1.45003424184622e-10","2.79823900734687e-10","192.97744333155"
"UK525L0","Dec","31","0.000117504411678899","3.94434344117798e-06","1.54124079445842e-10","2.98099977096163e-10","193.415576701572"
"UK528L0","Jan","31","9.35737340982193e-05","3.13491214747074e-06","4.88913310584957e-10","3.51678944508397e-10","71.9307363687098"
"UK528L0","Feb","29","9.15676389750888e-05","3.27998946661142e-06","5.11539218124052e-10","3.67776583652961e-10","71.896067910823"
"UK528L0","Mar","31","8.07456828694347e-05","2.70917953155872e-06","4.22517082276781e-10","3.08464900276031e-10","73.0064920958541"
"UK528L0","Apr","30","8.55829421265997e-05","2.96551417658408e-06","4.62494413066762e-10","3.34415846352994e-10","72.3070023993394"
"UK528L0","May","31","6.77295515921703e-05","2.27716262568936e-06","3.55140771317741e-10","2.80665724282807e-10","79.0294291588667"
"UK528L0","Jun","30","5.77089189197494e-05","2.0093007314047e-06","3.13365678634545e-10","2.803458534256e-10","89.4628456591592"
"UK528L0","Jul","31","4.96899448014024e-05","1.67825094072043e-06","2.61735954572743e-10","2.72335580798706e-10","104.04974022131"
"UK528L0","Aug","31","4.95508484687421e-05","1.67362961118567e-06","2.61015223204252e-10","2.72213535459557e-10","104.290290856538"
"UK528L0","Sep","30","5.8136126288369e-05","2.02394535571784e-06","3.1564961879567e-10","2.80171497529199e-10","88.7602838229823"
"UK528L0","Oct","31","7.71204192126021e-05","2.58899215852676e-06","4.03772950487642e-10","3.00268831293988e-10","74.3657619786936"
"UK528L0","Nov","30","8.62043324926023e-05","2.98684645586825e-06","4.65821343709958e-10","3.36594178841087e-10","72.2582130222582"
"UK528L0","Dec","31","9.64886790786462e-05","3.23178919579771e-06","5.04022020554852e-10","3.62807222860693e-10","71.9824150661706"
"UK531L0","Jan","31","869611.711075231","29026.0344894751","1.98211106866123","207.450272294022","10466.1275331124"
"UK531L0","Feb","29","917697.113416479","32738.4588061108","2.23562269913349","235.015738738956","10512.3167173981"
"UK531L0","Mar","31","861757.562620813","28764.6500894997","1.9642618198238","205.424780766459","10458.1160562845"
"UK531L0","Apr","30","794395.17981512","27406.9482466067","1.87154795456206","194.327147647801","10383.2310133498"
"UK531L0","May","31","773158.46885343","25816.1013828682","1.76291323291916","182.586000722065","10357.0611027592"
"UK531L0","Jun","30","755794.269621051","26079.5020783173","1.78090016923773","184.049459049687","10334.6308922226"
"UK531L0","Jul","31","782058.293047588","26112.2854640831","1.78313885988002","184.879263839936","10368.1921806345"
"UK531L0","Aug","31","772430.324297354","25791.8715236456","1.76125863996487","182.398406874977","10356.1397932228"
"UK531L0","Sep","30","757087.769621568","26123.9854767725","1.78393782277878","184.393795248553","10336.3353192057"
"UK531L0","Oct","31","822885.867303889","27471.0133706033","1.87592279231107","195.402216278744","10416.3250790303"
"UK531L0","Nov","30","842756.164190996","29070.0332075744","1.98511562466364","207.209268784671","10438.1460812783"
"UK531L0","Dec","31","857436.953267021","28620.8609056334","1.95444283704134","204.310599033322","10453.6492529303"
"UK532L0","Jan","31","3866.32483425089","127.090488851134","0.034376653733063","2.09020224785997","6080.2958429012"
"UK532L0","Feb","29","4024.41369779016","141.410297973569","0.0382500129763508","2.32571395408181","6080.29585642167"
"UK532L0","Mar","31","5273.34580753687","173.340869563824","0.0468869000713618","2.85086227369438","6080.29592349968"
"UK532L0","Apr","30","6046.73106982697","205.388355318924","0.0555554112304365","3.37793340825816","6080.29593057449"
"UK532L0","May","31","6064.73982746412","199.354891626125","0.0539234221331146","3.27870365893306","6080.2959627438"
"UK532L0","Jun","30","5785.04107937993","196.499559691247","0.053151084579726","3.23174325767253","6080.29597745076"
"UK532L0","Jul","31","5572.40044031313","183.171144236388","0.0495458869992934","3.01253658060822","6080.29599036382"
"UK532L0","Aug","31","5719.7480963444","188.014619570913","0.0508559966380613","3.09219512528458","6080.29599201747"
"UK532L0","Sep","30","6231.24029892281","211.655550319012","0.0572506222123375","3.48100728178176","6080.29598153714"
"UK532L0","Oct","31","6542.30087902609","215.05285970015","0.0581695590208683","3.53688134324111","6080.29595337357"
"UK532L0","Nov","30","5606.13146151632","190.422580819325","0.0515073250796118","3.13179778551318","6080.29592038132"
"UK532L0","Dec","31","4330.57923372928","142.351063356315","0.0385044802153949","2.34118631552327","6080.29585759013"
"UK533L0","Jan","31","30.1785848464406","1.0043332057398","4.19889295430327e-05","0.0064938902261167","15465.7198856698"
"UK533L0","Feb","29","31.9938174711894","1.13817401510172","4.75845150341453e-05","0.00735928969721816","15465.7238640288"
"UK533L0","Mar","31","29.8820715268638","0.994465245763414","4.15763721628585e-05","0.0064300884847802","15465.7276483695"
"UK533L0","Apr","30","27.3391296160388","0.940164928514289","3.93061971033191e-05","0.00607898659334266","15465.7205258591"
"UK533L0","May","31","26.5374163639994","0.88315624809754","3.6922791425124e-05","0.00571037995978874","15465.7319757876"
"UK533L0","Jun","30","25.8819035174242","0.890052387167708","3.72111036066603e-05","0.00575497196157764","15465.7384591721"
"UK533L0","Jul","31","26.8733657639429","0.894336559944209","3.73902153076721e-05","0.00578267547113472","15465.7453121116"
"UK533L0","Aug","31","26.5099087937674","0.882240802533847","3.68845186894873e-05","0.00570446565402205","15465.7451329246"
"UK533L0","Sep","30","25.9307340141577","0.891731644823771","3.72813096209612e-05","0.00576582975787838","15465.7382385424"
"UK533L0","Oct","31","28.414653826161","0.945630108737291","3.95346840895226e-05","0.0061143267491295","15465.7281067029"
"UK533L0","Nov","30","29.164770085711","1.00294694366874","4.19309730201404e-05","0.00648492819886949","15465.7231439743"
"UK533L0","Dec","31","29.7189879148054","0.989037936287161","4.13494684680447e-05","0.00639499189999173","15465.7173040419"
"UK535L0","Jan","31","9.13288906477039e-05","3.06146985223235e-06","1.45038367075628e-10","2.96447932036542e-10","204.392767247555"
"UK535L0","Feb","29","8.94638057048558e-05","3.20645537948055e-06","1.51907114813367e-10","3.0976148780778e-10","203.915062298664"
"UK535L0","Mar","31","7.93562731503192e-05","2.6640886863761e-06","1.262122743214e-10","2.57125958705082e-10","203.725002253197"
"UK535L0","Apr","30","8.38205342633012e-05","2.9061603494664e-06","1.37680516840364e-10","2.79869301678898e-10","203.274441512591"
"UK535L0","May","31","6.70832629118276e-05","2.25681750298649e-06","1.06917638003908e-10","2.23349406090836e-10","208.898559920181"
"UK535L0","Jun","30","5.76967944788259e-05","2.01005088225128e-06","9.52269699758993e-11","2.09641953559112e-10","220.149768087937"
"UK535L0","Jul","31","5.01449716136387e-05","1.69454073272921e-06","8.02795495892178e-11","1.90934342609508e-10","237.836838381006"
"UK535L0","Aug","31","4.99597186569235e-05","1.68844182551898e-06","7.99906114041584e-11","1.90776663076029e-10","238.498818457726"
"UK535L0","Sep","30","5.804626703755e-05","2.02208578486759e-06","9.57971283336928e-11","2.10440750710354e-10","219.673339243865"
"UK535L0","Oct","31","7.58585687039267e-05","2.54819713016305e-06","1.20721865177329e-10","2.46722612341139e-10","204.372763772932"
"UK535L0","Nov","30","8.43840918791239e-05","2.92551517185836e-06","1.38597459345194e-10","2.81750058165475e-10","203.286596663898"
"UK535L0","Dec","31","9.40338497780594e-05","3.151364515655e-06","1.49297162955041e-10","3.05161042138882e-10","204.398419969157"
"UK539L1","Jan","31","255.034026114282","8.38325909054832","0.000156168087229156","0.0361828130874369","23169.1466095396"
"UK539L1","Feb","29","265.462000206538","9.32783363722153","0.000173764155608531","0.0402596735958601","23169.1475464941"
"UK539L1","Mar","31","347.845155774298","11.4340642209742","0.000213000209030648","0.0493503425740871","23169.1521800273"
"UK539L1","Apr","30","398.859844696249","13.5480087541612","0.000252379962261529","0.0584742987495558","23169.1526639352"
"UK539L1","May","31","400.047733979179","13.1500237943576","0.000244966073552236","0.0567565690529636","23169.154907837"
"UK539L1","Jun","30","381.597944656447","12.9616772625425","0.000241457447933953","0.055943652638472","23169.1559391345"
"UK539L1","Jul","31","367.571590960235","12.0824957061653","0.000225079557127575","0.0521490356225544","23169.1568475037"
"UK539L1","Aug","31","377.291042522682","12.4019851739526","0.000231031187458368","0.0535279784571545","23169.1569636244"
"UK539L1","Sep","30","411.030532212406","13.9614093105199","0.000260081021413906","0.0602585781443401","23169.1562178394"
"UK539L1","Oct","31","431.549035445796","14.1855068559895","0.000264255637115356","0.0612257961746802","23169.1542489037"
"UK539L1","Nov","30","369.796644046475","12.5608242726929","0.000233990131940406","0.0542135292540422","23169.1519657118"
"UK539L1","Dec","31","285.657597656263","9.38989018298779","0.000174920180007597","0.0405275147260688","23169.1476216802"
"UK540L0","Jan","31","23407.2051358113","778.983888636393","0.0316995152859279","4.96924657908412","15676.0964142883"
"UK540L0","Feb","29","24815.1504468111","882.794313520112","0.0359239160706483","5.63146772014894","15676.096417423"
"UK540L0","Mar","31","23177.2363761633","771.330568003652","0.0313880755271284","4.92042498414503","15676.0964204141"
"UK540L0","Apr","30","21204.8633328579","729.213746890387","0.0296741982131679","4.65175592220307","15676.0964147596"
"UK540L0","May","31","20583.0488662721","684.996949511353","0.0278748656918431","4.3696908238676","15676.0964238342"
"UK540L0","Jun","30","20074.6250306042","690.3460093535","0.0280925372081672","4.4038132220978","15676.0964289744"
"UK540L0","Jul","31","20843.636743281","693.669190270301","0.0282277687910109","4.42501225696176","15676.0964344121"
"UK540L0","Aug","31","20561.7304931234","684.287476397931","0.0278459948074359","4.36516499909761","15676.0964342777"
"UK540L0","Sep","30","20112.5019839961","691.648499597079","0.0281455399852315","4.4121219884944","15676.0964288108"
"UK540L0","Oct","31","22039.0723108186","733.452943397666","0.0298467055993191","4.67879834816732","15676.0964207523"
"UK540L0","Nov","30","22620.875052068","777.908937335873","0.0316557718456854","4.96238931602057","15676.0964168275"
"UK540L0","Dec","31","23050.7305286018","767.120546423194","0.0312167553684054","4.8935686683184","15676.096412221"
"UK542L0","Jan","31","152858.162093002","5087.06807561992","0.202052193494853","32.0553551690899","15864.8884798701"
"UK542L0","Feb","29","162052.568679216","5764.99028286615","0.22897844393161","36.3271747740363","15864.8884804572"
"UK542L0","Mar","31","151356.359313197","5037.08891953601","0.200067081841999","31.7404194209761","15864.8884807761"
"UK542L0","Apr","30","138475.995117999","4762.04875466507","0.189142819027885","30.007297306241","15864.8884797561"
"UK542L0","May","31","134415.309567656","4473.29608875302","0.177673912251381","28.1877680383208","15864.8884808927"
"UK542L0","Jun","30","131095.109786572","4508.22807162195","0.179061368376771","28.4078864067578","15864.8884816872"
"UK542L0","Jul","31","136117.048484206","4529.92955986349","0.179923325251757","28.5446349046834","15864.8884822145"
"UK542L0","Aug","31","134276.10122984","4468.6630710669","0.177489894390392","28.1585738126623","15864.8884824547"
"UK542L0","Sep","30","131342.44366054","4516.73373848153","0.179399203180742","28.4614835215778","15864.8884816413"
"UK542L0","Oct","31","143923.700628667","4789.7320946923","0.190242367823502","30.1817394976516","15864.8884803898"
"UK542L0","Nov","30","147723.097089123","5080.04749416157","0.201773344487492","32.0111160852839","15864.8884799887"
"UK542L0","Dec","31","150530.220124349","5009.59506127781","0.198975059033158","31.5671712170807","15864.8884792241"
"UK543L0","Jan","31","802359.472296702","26723.2193683421","1.57019915202668","88.4186005257102","5631.04370624496"
"UK543L0","Feb","29","849576.350438524","30245.9271054147","1.77718591605939","100.190689438815","5637.60316427509"
"UK543L0","Mar","31","794755.870083993","26470.1303616081","1.55532818388907","87.5516546237908","5629.14345221145"
"UK543L0","Apr","30","728685.65466385","25080.3551285227","1.47366796689128","82.78733108784","5617.773674112"
"UK543L0","May","31","707839.155200157","23577.5474126058","1.38536620322027","77.7731700344806","5613.90698385001"
"UK543L0","Jun","30","690771.74454833","23776.5425686984","1.3970587325165","78.3856179406266","5610.76038653232"
"UK543L0","Jul","31","716538.698399889","23867.0804941774","1.40237854716361","78.7552924287088","5615.83693561172"
"UK543L0","Aug","31","707098.222081395","23552.9000923709","1.38391797945654","77.6928152522125","5613.97542379802"
"UK543L0","Sep","30","692075.467906783","23821.362634207","1.39969226359992","78.5331279384157","5610.74244537392"
"UK543L0","Oct","31","756692.298425939","25203.3484649247","1.48089479199276","83.2611790170895","5622.35612329014"
"UK543L0","Nov","30","776127.642274122","26711.8514340025","1.56953119654518","88.3027742684265","5626.06047352206"
"UK543L0","Dec","31","790442.874032146","26326.6248068332","1.54689610475546","87.0747262262739","5628.99641149714"
"UK545L0","Jan","31","35041.9649117982","1166.18481673426","0.038712814258872","6.71909934627595","17356.266845767"
"UK545L0","Feb","29","37149.7383480845","1321.59497309852","0.0438718288772579","7.61451169114835","17356.2668482588"
"UK545L0","Mar","31","34697.6836537367","1154.72717486512","0.038332464973613","6.65308491079304","17356.2668494521"
"UK545L0","Apr","30","31744.9238911297","1091.67578343436","0.0362394032477214","6.28980753070592","17356.2668449884"
"UK545L0","May","31","30814.035207796","1025.4807146242","0.0340419836218365","5.90841751856735","17356.2668503763"
"UK545L0","Jun","30","30052.8945763736","1033.48852696169","0.0343078119426932","5.95455539231348","17356.266853333"
"UK545L0","Jul","31","31204.1504305226","1038.46362439386","0.0344729658874605","5.98321995302077","17356.2668572047"
"UK545L0","Aug","31","30782.1191803201","1024.41858044192","0.0340067248852052","5.90229792040485","17356.2668570082"
"UK545L0","Sep","30","30109.5957484066","1035.43847813909","0.0343725427612232","5.96579024589915","17356.2668532901"
"UK545L0","Oct","31","32993.7852138149","1098.02209665999","0.0364500762402069","6.326372498971","17356.2668491557"
"UK545L0","Nov","30","33864.7774071363","1164.57531958029","0.0386593851938748","6.70982605564575","17356.266846967"
"UK545L0","Dec","31","34508.2969449364","1148.42456289077","0.0381232426932271","6.61677173153406","17356.2668442934"
"UK546L0","Jan","31","7.05431575328246e-05","2.3465321676252e-06","8.31337124504075e-11","2.12431769866891e-10","255.530233891113"
"UK546L0","Feb","29","6.87129922377853e-05","2.44341634730584e-06","8.65661569937589e-11","2.20032322220694e-10","254.178226066519"
"UK546L0","Mar","31","5.88409432942753e-05","1.9580760233374e-06","6.93713605660527e-11","1.72316753473267e-10","248.397540522784"
"UK546L0","Apr","30","6.30840945030006e-05","2.16903998250949e-06","7.68454610114607e-11","1.92899686938866e-10","251.022876823001"
"UK546L0","May","31","4.68072097763918e-05","1.55877523806946e-06","5.52248011786813e-11","1.33924440617194e-10","242.507782298533"
"UK546L0","Jun","30","3.76993864434228e-05","1.29830632578744e-06","4.59968229925401e-11","1.10401049453313e-10","240.018858413803"
"UK546L0","Jul","31","3.03501036131772e-05","1.01251303687725e-06","3.58716444723746e-11","8.78624716813984e-11","244.935722835519"
"UK546L0","Aug","31","3.01329987028309e-05","1.00539304024862e-06","3.56193948929574e-11","8.75831427956185e-11","245.886105193031"
"UK546L0","Sep","30","3.79959299819047e-05","1.30856850938437e-06","4.63603950040518e-11","1.1156928742233e-10","240.65646423543"
"UK546L0","Oct","31","5.52824186809773e-05","1.84017508054145e-06","6.51943272352246e-11","1.60965626300043e-10","246.901276731134"
"UK546L0","Nov","30","6.36315573745785e-05","2.1878387546803e-06","7.75114700871645e-11","1.94824860404128e-10","251.349716609736"
"UK546L0","Dec","31","7.31056791925064e-05","2.43167186302225e-06","8.61500695465972e-11","2.20935893864029e-10","256.454690085338"
"UK548L0","Jan","31","6.23495046905929e-05","2.07534451525645e-06","4.00676599593877e-11","1.36403457303793e-10","340.432801521353"
"UK548L0","Feb","29","6.11497068433273e-05","2.17587754742e-06","4.20086019657888e-11","1.42001860788143e-10","338.030436965714"
"UK548L0","Mar","31","5.40451739185831e-05","1.79969647030236e-06","3.47458581802139e-11","1.14210548713623e-10","328.702627292309"
"UK548L0","Apr","30","5.71531378867974e-05","1.96654088313876e-06","3.79670415309823e-11","1.26656404384739e-10","333.595664232577"
"UK548L0","May","31","4.51533910994549e-05","1.50489231174269e-06","2.90542186991792e-11","9.38102074184071e-11","322.87981442453"
"UK548L0","Jun","30","3.84353795605209e-05","1.32464199565179e-06","2.5574214141088e-11","8.25876897232863e-11","322.933440956058"
"UK548L0","Jul","31","3.29017025286725e-05","1.09836533786209e-06","2.12056015495809e-11","7.07697940182956e-11","333.731603193753"
"UK548L0","Aug","31","3.26013176901729e-05","1.08857389354618e-06","2.10165629304615e-11","7.0600963509909e-11","335.930112566502"
"UK548L0","Sep","30","3.85022143525983e-05","1.32712060765138e-06","2.5622067488829e-11","8.30951703786957e-11","324.31094959423"
"UK548L0","Oct","31","5.14640223085077e-05","1.71443415257204e-06","3.30997403770955e-11","1.08655598917798e-10","328.267224092749"
"UK548L0","Nov","30","5.75542839072211e-05","1.98033352988292e-06","3.82333294054158e-11","1.27787322140969e-10","334.230170712959"
"UK548L0","Dec","31","6.43640064588447e-05","2.14232041576112e-06","4.13607308626366e-11","1.41634725313654e-10","342.437675446399"
"UK549L0","Jan","31","98501.3129900556","3278.09047966799","0.0781539786302687","15.9974506170542","20469.144242464"
"UK549L0","Feb","29","104426.170547887","3714.94110813065","0.0885690708594947","18.1293308689058","20469.1442429898"
"UK549L0","Mar","31","97533.5544361531","3245.88382625171","0.0773861297504223","15.8402785226929","20469.144243005"
"UK549L0","Apr","30","89233.4884946739","3068.6491574468","0.0731606226742038","14.9753533838184","20469.1442423968"
"UK549L0","May","31","86616.7977509893","2882.57791487436","0.068724440083787","14.0673047721803","20469.1442447983"
"UK549L0","Jun","30","84477.2717086246","2905.08766540124","0.0692611020742238","14.1771548900855","20469.144246207"
"UK549L0","Jul","31","87713.3995066614","2919.07253465286","0.0695945197084888","14.245402628557","20469.1442490398"
"UK549L0","Aug","31","86527.0929001021","2879.59241076664","0.0686532617482033","14.0527351775953","20469.144247124"
"UK549L0","Sep","30","84636.6549141659","2910.56866153768","0.0693917762144211","14.2039027679539","20469.1442456578"
"UK549L0","Oct","31","92743.9836553674","3086.48840953862","0.0735859338531999","15.0624109433479","20469.1442435134"
"UK549L0","Nov","30","95192.301944946","3273.56654482727","0.0780461220872418","15.975373306326","20469.1442432826"
"UK549L0","Dec","31","97001.2035979584","3228.16719913693","0.0769637421117902","15.7538193870284","20469.1442421627"
"UK550L0","Jan","31","6.83443543214261e-05","2.28076297082162e-06","4.76250359327965e-10","4.57886040895336e-10","96.1439780416035"
"UK550L0","Feb","29","6.65940712116829e-05","2.37598969268522e-06","4.9613482829092e-10","4.72087317049076e-10","95.1530290012732"
"UK550L0","Mar","31","5.73235757640872e-05","1.91498094333459e-06","3.99870733625932e-10","3.61287714505689e-10","90.3511270328836"
"UK550L0","Apr","30","6.13998907093381e-05","2.11871087574635e-06","4.42411959855158e-10","4.07751169583862e-10","92.1654942866726"
"UK550L0","May","31","4.61748869273262e-05","1.54492478559914e-06","3.22598618834651e-10","2.71617867421496e-10","84.1968475880906"
"UK550L0","Jun","30","3.76385511595707e-05","1.30357460423038e-06","2.72201838427726e-10","2.20209356797091e-10","80.8992907869577"
"UK550L0","Jul","31","3.08164419836054e-05","1.03502730229566e-06","2.16125976674808e-10","1.77966541476229e-10","82.3438923049977"
"UK550L0","Aug","31","3.07046931912278e-05","1.03131426426844e-06","2.15350650296187e-10","1.77419627232202e-10","82.3863902840247"
"UK550L0","Sep","30","3.80134262777127e-05","1.31642639812624e-06","2.74885445422059e-10","2.22496712673557e-10","80.9416127259615"
"UK550L0","Oct","31","5.41389089668016e-05","1.80936580466002e-06","3.77817040020886e-10","3.33387066011744e-10","88.2403467014919"
"UK550L0","Nov","30","6.19215079932095e-05","2.13661607954412e-06","4.46150778773046e-10","4.12262817777461e-10","92.4043703142735"
"UK550L0","Dec","31","7.07659734684547e-05","2.3612294441072e-06","4.930527133237e-10","4.77455370975886e-10","96.8365771191743"
"UK551L0","Jan","31","1456870.0293441","48615.7871719894","2.20880450576962","244.033841037631","11048.231765201"
"UK551L0","Feb","29","1538011.90629625","54855.2091080989","2.49228573866874","276.393649981871","11089.9663587333"
"UK551L0","Mar","31","1443616.51371284","48174.7141737347","2.18876484205973","241.661716591246","11041.0086980304"
"UK551L0","Apr","30","1329945.55473098","45871.5087295308","2.08412125077377","228.705659934333","10973.7214113345"
"UK551L0","May","31","1294109.61136257","43199.1762706864","1.9627067819485","214.92242813627","10950.3075096578"
"UK551L0","Jun","30","1264808.34963872","43631.5068979913","1.9823492457061","216.676356676875","10930.2816920989"
"UK551L0","Jul","31","1309127.71096273","43698.9746102244","1.98541456657085","217.606598087428","10960.2599754908"
"UK551L0","Aug","31","1292881.0117439","43158.2877205731","1.96084905590973","214.702852773914","10949.4839557808"
"UK551L0","Sep","30","1266991.18362333","43706.5715952651","1.98575972718151","217.079319420086","10931.8018916718"
"UK551L0","Oct","31","1378022.39066425","45991.7625745569","2.08958485118387","229.925502929163","11003.4059061491"
"UK551L0","Nov","30","1411552.4902781","48677.8889785628","2.21162603264711","243.788061465146","11023.0236878409"
"UK551L0","Dec","31","1436325.71879875","47932.0813004583","2.17774108589088","240.356925636973","11036.9835603596"
"UK552L0","Jan","31","0.000187691527339672","6.2494707307525e-06","3.59164984526006e-10","5.01080045929702e-10","139.512499134899"
"UK552L0","Feb","29","0.000182513598174523","6.49682058140072e-06","3.7338049318395e-10","5.17897820885501e-10","138.705109222284"
"UK552L0","Mar","31","0.000155216020233617","5.17154080158038e-06","2.97214988596574e-10","4.01042660012071e-10","134.933524687219"
"UK552L0","Apr","30","0.000167134407120378","5.7529496226593e-06","3.3062928865858e-10","4.50739526550362e-10","136.327767082913"
"UK552L0","May","31","0.000122355775724361","4.08080929503501e-06","2.34529269829598e-10","3.05391884823517e-10","130.214827789045"
"UK552L0","Jun","30","9.72623117321374e-05","3.35598392083361e-06","1.92872639128369e-10","2.46616600986122e-10","127.86500050014"
"UK552L0","Jul","31","7.72019397490969e-05","2.58173476504133e-06","1.48375561209272e-10","1.9277931928745e-10","129.926598232407"
"UK552L0","Aug","31","7.68593900984105e-05","2.57037333305677e-06","1.4772260534809e-10","1.92066209376746e-10","130.018157291611"
"UK552L0","Sep","30","9.83536496264176e-05","3.39342071330921e-06","1.95024178925817e-10","2.49438275002072e-10","127.90120505876"
"UK552L0","Oct","31","0.000145728127778324","4.85685518753312e-06","2.79129608478915e-10","3.72070083760415e-10","133.296530521419"
"UK552L0","Nov","30","0.000168657779326946","5.80523959787995e-06","3.33634459648273e-10","4.55465981621853e-10","136.516468383397"
"UK552L0","Dec","31","0.000194745914597009","6.48384549334488e-06","3.72634798468096e-10","5.21676391470999e-10","139.99669210058"
"UK553L2","Jan","31","17979.5313508021","620.293460385844","0.0164494805056046","3.19429257802183","19418.8052135354"
"UK553L2","Feb","29","17979.5313480805","663.072269114413","0.0175839260949485","3.41458835776719","19418.8052163625"
"UK553L2","Mar","31","17979.5313336023","620.293459814943","0.0164494804904649","3.19429257802191","19418.8052314084"
"UK553L2","Apr","30","17979.5313399806","640.96985172821","0.0169977950019415","3.30076870393372","19418.805224776"
"UK553L2","May","31","17979.5313161076","620.293459234284","0.0164494804750665","3.19429257802199","19418.8052495869"
"UK553L2","Jun","30","17979.531302719","640.969850449982","0.0169977949680443","3.30076870393389","19418.8052635022"
