"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"SI002L1","Jul","31","3163.24559167974","0.0145773029782751","0.0157039663839882","107.728887897797"
"SI002L1","Aug","31","2453.40630515221","0.0113061240433193","0.0121816943351238","107.744212680222"
"SI002L1","Sep","30","2397.65746349253","0.0110492145710676","0.0119282142537387","107.955313719518"
"SI002L1","Oct","31","1220.39805751702","0.00562400601626293","0.00607620563910766","108.04052523303"
"SI002L1","Nov","30","360.932079904407","0.00166329680413832","0.00179600497521325","107.978622380849"
"SI002L1","Dec","31","47.0032848356363","0.000216606995620403","0.000249918917974881","115.378968836655"
"SK001L1","Jan","31","99.6624034577688","0.000485788392529435","0.00073713298549508","151.739522152213"
"SK001L1","Feb","29","102.248580673689","0.000498394298356809","0.000746091768948434","149.69909796486"
"SK001L1","Mar","31","700.425115069657","0.00341410982408342","0.00496798967964772","145.513470146833"
"SK001L1","Apr","30","1813.32546184537","0.00883876397397773","0.0126138266545466","142.710300803178"
"SK001L1","May","31","3798.00318733875","0.0185127570596948","0.0265859296145615","143.608699281445"
"SK001L1","Jun","30","3781.65467942757","0.018433068881376","0.0265861896008447","144.230945871994"
"SK001L1","Jul","31","3587.052247278","0.0174845105543002","0.0249920237707715","142.938080497912"
"SK001L1","Aug","31","2955.12928019701","0.0144043034578419","0.0207870056757225","144.311078536782"
"SK001L1","Sep","30","2657.73715909502","0.0129547132869379","0.0182776470550713","141.088780972872"
"SK001L1","Oct","31","1260.08366894805","0.00614207563487322","0.00868136189661098","141.342477896565"
"SK001L1","Nov","30","356.844012488695","0.00173937887504482","0.00250685024160577","144.123300424767"
"SK001L1","Dec","31","35.3997213105052","0.000172550260828371","0.00025976004351803","150.541669581366"
"SK002L1","Jan","31","36.5119234083519","0.000205448651280972","0.000250243627593364","121.803490085282"
"SK002L1","Feb","29","46.8084398332895","0.000263386037617402","0.000306553031646445","116.389249187061"
"SK002L1","Mar","31","409.61594780678","0.00230486471717429","0.0026031948427491","112.943498303907"
"SK002L1","Apr","30","1385.63212285983","0.00779680236588209","0.00863807319344829","110.78994680239"
"SK002L1","May","31","3205.58934341797","0.0180375051678388","0.0200134453487166","110.954620178854"
"SK002L1","Jun","30","3257.58192080655","0.018330061787813","0.0203102800287633","110.803118199345"
"SK002L1","Jul","31","2779.30124585401","0.0156388280638653","0.0173491949610618","110.936669232578"
"SK002L1","Aug","31","2448.80549885173","0.0137791641749948","0.0152321126083825","110.544532418188"
"SK002L1","Sep","30","2048.19032609482","0.0115249458473245","0.0127970147382957","111.037525970384"
"SK002L1","Oct","31","1108.70374268252","0.00623855626713398","0.0069727225034651","111.76820733667"
"SK002L1","Nov","30","291.609520821663","0.00164085529221386","0.00182087413417089","110.971037044598"
"SK002L1","Dec","31","18.3737197860938","0.000103386937654564","0.00012051583401823","116.56775677107"
"SK003L1","Jan","31","18.0439318616722","0.000222940741594249","0.000203888785255116","91.4542509355209"
"SK003L1","Feb","29","31.5191477263328","0.000389432980704912","0.000345873632449176","88.8146740481791"
"SK003L1","Mar","31","323.150479143791","0.0039926667878792","0.00320716248188287","80.326324541258"
"SK003L1","Apr","30","840.480559871803","0.0103845082518509","0.00826709522255046","79.6098864005138"
"SK003L1","May","31","1877.13673280461","0.0231928527825024","0.0186802811876573","80.5432663365607"
"SK003L1","Jun","30","1842.11519983407","0.0227601462863753","0.0189833160692373","83.4059492868952"
"SK003L1","Jul","31","1623.10654836544","0.0200541977409984","0.0165368543653724","82.460812339378"
"SK003L1","Aug","31","1440.5228610936","0.017798295703934","0.0149992318038555","84.273416136918"
"SK003L1","Sep","30","1362.49643278379","0.016834244746266","0.0140960602729107","83.7344382559085"
"SK003L1","Oct","31","700.616882899833","0.00865643079593546","0.00710089563175964","82.0302939993905"
"SK003L1","Nov","30","183.580585651463","0.00226821915651209","0.00193566171593707","85.3383902688484"
"SK003L1","Dec","31","11.1056889908435","0.000137215688826277","0.00013669959887732","99.6238841539396"
"SK004L1","Jan","31","8.81622720775357","0.000101256801669426","0.000297224232450889","293.535078681667"
"SK004L1","Feb","29","7.09976818184772","8.15427962264864e-05","0.000237866816089992","291.707946130905"
"SK004L1","Mar","31","64.5642759027802","0.000741538520498693","0.00219158105580389","295.545139628083"
"SK004L1","Apr","30","247.541790513531","0.00284308575496774","0.00862223179540988","303.270197894813"
"SK004L1","May","31","576.544038037799","0.00662176733171543","0.0199053247618457","300.604412156068"
"SK004L1","Jun","30","571.179961513287","0.00656015943300968","0.0197975274607506","301.784242637955"
"SK004L1","Jul","31","507.755958023811","0.00583171725575196","0.0177757219626291","304.811107656094"
"SK004L1","Aug","31","405.97713400731","0.00466275938355435","0.014379083889727","308.381426252495"
"SK004L1","Sep","30","283.383681655684","0.00325473976266463","0.00953450630450961","292.942201213156"
"SK004L1","Oct","31","136.673369644361","0.00156973135531265","0.00458059742176835","291.807729154778"
"SK004L1","Nov","30","44.9857985650883","0.000516674307036894","0.0015311514505619","296.347511325459"
"SK004L1","Dec","31","5.39167235640256","6.1924844448047e-05","0.000193328893255352","312.199239220615"
"SK005L1","Jan","31","11.4422326760368","0.000122505221259039","0.000158062631234536","129.025219994754"
"SK005L1","Feb","29","16.800565658394","0.000179873724956575","0.000226529646443988","125.938152722793"
"SK005L1","Mar","31","193.334501408622","0.00206991821811762","0.00248253269408162","119.9338540215"
"SK005L1","Apr","30","635.804529878356","0.00680718324959161","0.00799336304218288","117.425412965964"
"SK005L1","May","31","1559.74577332231","0.016699275961139","0.0195692429762273","117.186176345412"
"SK005L1","Jun","30","1661.69167420615","0.0177907504572295","0.0209347297142601","117.671987837663"
"SK005L1","Jul","31","1398.55449250595","0.0149734962046418","0.0175576490718488","117.258179598736"
"SK005L1","Aug","31","1245.41079543996","0.0133338771700816","0.0156227453054289","117.165810860198"
"SK005L1","Sep","30","997.486457832243","0.0106794978462157","0.0124840754016703","116.897588083639"
"SK005L1","Oct","31","515.156306778406","0.00551547404529245","0.00645986491667123","117.122569404253"
"SK005L1","Nov","30","134.211779121289","0.00143692618060951","0.00169232616361478","117.774050361929"
"SK005L1","Dec","31","7.51983419071759","8.05104193777177e-05","9.79971328618494e-05","121.719814179693"
"SK006L1","Jan","31","18.8981465070975","0.000231879098246595","0.000262257640775749","113.101025260897"
"SK006L1","Feb","29","24.5674500502446","0.000301441104910977","0.000339526901959488","112.634571856989"
"SK006L1","Mar","31","289.367607132946","0.00355052278690731","0.00356007016582212","100.268899219493"
"SK006L1","Apr","30","766.014440662388","0.00939895019217654","0.00869135541787708","92.4715537298256"
"SK006L1","May","31","1745.76222108091","0.0214203953506861","0.0197612187052274","92.2542188839263"
"SK006L1","Jun","30","1747.79392694575","0.0214453242570031","0.0196886798606358","91.8087287458979"
"SK006L1","Jul","31","1637.83607857358","0.0200961482033567","0.0183778470496875","91.4495981281655"
"SK006L1","Aug","31","1396.41027443164","0.0171338683979343","0.0156383812347212","91.2717468328995"
"SK006L1","Sep","30","1302.08367328207","0.0159764867887371","0.0149197777526793","93.3858470528567"
"SK006L1","Oct","31","605.637572933911","0.00743113586421976","0.00694505128487279","93.4588103724584"
"SK006L1","Nov","30","155.874518583252","0.0019125707801626","0.00179624206786881","93.9176766844077"
"SK006L1","Dec","31","11.0319276746316","0.000135361075762351","0.000133600896726875","98.699640059959"
"SK007L1","Jan","31","11.8310840951068","0.000159676682256415","0.000339009719726337","212.310097464288"
"SK007L1","Feb","29","11.8694246815305","0.000160194140976739","0.000342393521926995","213.736607243777"
"SK007L1","Mar","31","86.507507883223","0.0011675372888928","0.00246943691831322","211.50818409021"
"SK007L1","Apr","30","255.502130925417","0.00344835116103081","0.00722447913002528","209.505319866138"
"SK007L1","May","31","589.945069628065","0.00796211663060524","0.0166719194460282","209.390545498213"
"SK007L1","Jun","30","586.363729824991","0.00791378154540167","0.0165968877582406","209.721328078412"
"SK007L1","Jul","31","549.831862175799","0.00742073396193753","0.0155730104968634","209.858089196306"
"SK007L1","Aug","31","426.08850099108","0.00575064783911086","0.0120431482650711","209.422461642742"
"SK007L1","Sep","30","397.54799124745","0.00536545457456002","0.0114817690779692","213.994339499385"
"SK007L1","Oct","31","183.722593739439","0.00247958800630873","0.00531986701918781","214.546408744221"
"SK007L1","Nov","30","49.1535071373311","0.000663393893396646","0.00139661876703767","210.526322436711"
"SK007L1","Dec","31","5.62673823733049","7.5940538199186e-05","0.000163230273923968","214.944847369699"
"SK008L1","Jan","31","18.9849077594968","0.000281779707005519","0.000314232362014194","111.51703057454"
"SK008L1","Feb","29","25.2921956066473","0.00037539436892983","0.000399421719116814","106.400562228858"
"SK008L1","Mar","31","250.380603794374","0.00371622417505565","0.00395512798937626","106.428670690111"
"SK008L1","Apr","30","699.953143717145","0.0103889149345773","0.0108574944423453","104.510379676018"
"SK008L1","May","31","1622.95816428201","0.0240884328650391","0.0251853591284629","104.553746894078"
"SK008L1","Jun","30","1598.47614486432","0.0237250633746096","0.0246564283091052","103.925658363014"
"SK008L1","Jul","31","1511.9911632814","0.0224414272843251","0.0233452529842422","104.027487594554"
"SK008L1","Aug","31","1222.73795688618","0.018148244258051","0.0188783776599289","104.023162745091"
"SK008L1","Sep","30","1193.33932461672","0.017711900921955","0.0187046780944244","105.605141858256"
"SK008L1","Oct","31","567.743207319739","0.00842661532199983","0.00889567453860675","105.566401202418"
"SK008L1","Nov","30","144.381454442327","0.00214295294163008","0.00224381238651052","104.706563682342"
"SK008L1","Dec","31","14.0893981118422","0.000209119081437361","0.000224157634205435","107.191382376352"
"TR001L1","Jan","31","21.0025334034536","3.77850101619588e-05","7.28919273936535e-05","192.9122872763"
"TR001L1","Feb","29","18.998130145694","3.41789500734812e-05","6.24782328774446e-05","182.797402215385"
"TR001L1","Mar","31","142.172520654522","0.000255778197538734","0.000392771958714406","153.559592765341"
"TR001L1","Apr","30","1895.55556592858","0.00341023556279126","0.00507894790111884","148.93246538254"
"TR001L1","May","31","4177.6707367429","0.00751591858985883","0.0110721472711436","147.315955256417"
"TR001L1","Jun","30","5722.87728676528","0.0102958520423308","0.0151705671488113","147.346398157837"
"TR001L1","Jul","31","3474.0845007639","0.00625011829017169","0.00933724968937944","149.393167508561"
"TR001L1","Aug","31","2621.28617780635","0.00471587512626109","0.00704697005994004","149.430802746128"
"TR001L1","Sep","30","2001.3712463506","0.0036006052902539","0.00536891539407513","149.111467643129"
"TR001L1","Oct","31","1269.7454812486","0.00228435993841535","0.00338418848864351","148.14602683801"
"TR001L1","Nov","30","642.423237481013","0.00115576383525746","0.00175126079686496","151.524104022185"
"TR001L1","Dec","31","254.083391547282","0.000457113594211463","0.000710866145827242","155.51192404544"
"TR002L1","Jan","31","459.275782150002","0.000699481083696955","0.00163304393740254","233.465060809284"
"TR002L1","Feb","29","639.528781554191","0.000974007998163542","0.00234704922037063","240.96816707829"
"TR002L1","Mar","31","1450.03626118525","0.0022084180677362","0.00518591287059248","234.824780070218"
"TR002L1","Apr","30","4902.95291654973","0.00746724071390999","0.0166106673105726","222.447192302643"
"TR002L1","May","31","7246.18950899871","0.0110360107966078","0.0230801997684166","209.135349663765"
"TR002L1","Jun","30","5804.1507423024","0.00883977298380646","0.0176778733793651","199.981078832558"
"TR002L1","Jul","31","3731.10776264847","0.00568251016631023","0.0112172688435573","197.399890457932"
"TR002L1","Aug","31","3666.93645146463","0.00558477669105709","0.010978492854762","196.578904799217"
"TR002L1","Sep","30","3321.20404614833","0.00505822317585168","0.00994600606149693","196.63043159068"
"TR002L1","Oct","31","2990.22887767083","0.00455414506304621","0.00905402026005866","198.808341296062"
"TR002L1","Nov","30","2228.59353305421","0.00339416768792667","0.00694700056072445","204.674641899265"
"TR002L1","Dec","31","1001.38110509991","0.00152511229159514","0.00330551771887098","216.739300908373"
"TR003L1","Jan","31","221.736216570665","0.00166406166281925","0.0023195466178864","139.390665004362"
"TR003L1","Feb","29","305.802968794062","0.00229495661383912","0.00321660059804663","140.15953847013"
"TR003L1","Mar","31","649.886410843554","0.0048771963290323","0.00673025875175033","137.994419287314"
"TR003L1","Apr","30","1665.52783776049","0.0124992708274709","0.0166313424653501","133.058501531127"
"TR003L1","May","31","2029.87769117802","0.015233603686139","0.0199145429328113","130.727721050873"
"TR003L1","Jun","30","1353.66991358907","0.010158873647948","0.0134387602417798","132.285927628348"
"TR003L1","Jul","31","586.981784296774","0.00440511658008836","0.00595208685461692","135.11757853404"
"TR003L1","Aug","31","631.338359607029","0.00473799894639421","0.00631762427463232","133.339503577565"
"TR003L1","Sep","30","749.436817543753","0.00562429131364918","0.00742829970462556","132.075301409057"
"TR003L1","Oct","31","967.545072077334","0.00726112624448281","0.00961210855986185","132.377653771898"
"TR003L1","Nov","30","876.893804983446","0.00658081654771817","0.00869798362936616","132.171799142192"
"TR003L1","Dec","31","467.924037283404","0.00351162504527883","0.0047206183062598","134.428312971694"
"TR004L1","Jan","31","134.818165852777","0.000816396988293286","0.00149981274719004","183.711205295535"
"TR004L1","Feb","29","203.292645627361","0.00123104703718926","0.00226028788983533","183.606947708191"
"TR004L1","Mar","31","571.156847039656","0.0034586639479687","0.00640208092267833","185.102716511048"
"TR004L1","Apr","30","1626.8350844198","0.00985136724690742","0.0181599730589476","184.339621128716"
"TR004L1","May","31","2189.81553532375","0.0132605186893613","0.0245215305339209","184.921352688821"
"TR004L1","Jun","30","1546.67510420239","0.00936595516599685","0.0174637073921934","186.459438281271"
"TR004L1","Jul","31","857.506875382977","0.00519266840692619","0.010000405188435","192.58701701607"
"TR004L1","Aug","31","796.878816981704","0.00482553268770182","0.00920007553644708","190.654092135653"
"TR004L1","Sep","30","722.674568393864","0.00437618578639601","0.0082800316960525","189.206585373778"
"TR004L1","Oct","31","627.616975236726","0.00380056059318101","0.00715129999253029","188.164346211483"
"TR004L1","Nov","30","476.661422506075","0.00288644299014203","0.00528395297423157","183.061054463146"
"TR004L1","Dec","31","246.18139814003","0.00149076165473743","0.00269643004034384","180.875999310484"
"TR006L1","Jan","31","100.472540193729","0.000866867468432473","0.00110993062074886","128.039251202351"
"TR006L1","Feb","29","165.59356258549","0.00142872542199503","0.00189527026574497","132.654618349736"
"TR006L1","Mar","31","399.214935020001","0.00344438828175286","0.00495936087272998","143.983791587731"
"TR006L1","Apr","30","994.505985762403","0.00858050253886787","0.0135432311697645","157.837271522272"
"TR006L1","May","31","1282.54098437148","0.0110656409615927","0.0163321478379775","147.593327700039"
"TR006L1","Jun","30","909.856813723769","0.00785015757766209","0.011115627834745","141.597511100729"
"TR006L1","Jul","31","478.002508991529","0.00412415993539019","0.00614484549135255","148.996293579903"
"TR006L1","Aug","31","517.107940700946","0.00446155786046044","0.00702037723826512","157.352597718124"
"TR006L1","Sep","30","553.527461910899","0.00477578200659948","0.00731368524892559","153.141102152593"
"TR006L1","Oct","31","570.876423139141","0.00492546718496623","0.00685669391096052","139.209005117079"
"TR006L1","Nov","30","448.685382394166","0.00387121457075456","0.00500347620023702","129.248226216653"
"TR006L1","Dec","31","217.508371451116","0.00187664142818664","0.00235394355968452","125.433847368633"
"TR007L1","Jan","31","52.1928029750833","0.000209327184903437","0.000431183207080325","205.985289143993"
"TR007L1","Feb","29","49.233844771501","0.000197459832400861","0.000395933782429114","200.513581732073"
"TR007L1","Mar","31","204.738004265801","0.000821132946168226","0.00170628272190694","207.796158937382"
"TR007L1","Apr","30","1862.38437957985","0.00746937618145735","0.0147716187965266","197.762415999304"
"TR007L1","May","31","2890.66220157356","0.0115934409855519","0.0227388740402583","196.13567765253"
"TR007L1","Jun","30","1600.49618706939","0.00641903370178951","0.0125611913401408","195.686639511474"
"TR007L1","Jul","31","830.962612899856","0.00333270210839933","0.00659845096407507","197.991021983188"
"TR007L1","Aug","31","687.889447815689","0.00275888539086088","0.00563776102268521","204.349228908201"
"TR007L1","Sep","30","728.915866186449","0.00292342808975218","0.00592717018034387","202.747254195205"
"TR007L1","Oct","31","574.624969997897","0.0023046209532434","0.00458616851814402","198.998820681973"
"TR007L1","Nov","30","571.853309639543","0.00229350478727317","0.00467601429123115","203.880729492203"
"TR007L1","Dec","31","236.35479073052","0.000947936883284081","0.00192356765186929","202.921490427209"
"TR008L1","Jan","31","13.1479220575432","0.000155027969078448","0.000681716411490038","439.737690909872"
"TR008L1","Feb","29","26.6481468578913","0.000314209961772095","0.00138200824322243","439.835909538997"
"TR008L1","Mar","31","123.118856487359","0.00145170211634665","0.00628535300791565","432.964375896438"
"TR008L1","Apr","30","433.883882120959","0.00511595191747387","0.0220015768130733","430.058318920579"
"TR008L1","May","31","610.716773552041","0.00720099957023984","0.0307306962966362","426.755980150859"
"TR008L1","Jun","30","589.392806499287","0.00694956734464434","0.029477598805623","424.164517642091"
"TR008L1","Jul","31","389.855467990087","0.00459681014019675","0.0195410178707976","425.099520641965"
"TR008L1","Aug","31","335.586471330364","0.0039569210155685","0.01689584285474","426.994695832019"
"TR008L1","Sep","30","285.745578570584","0.0033692439402262","0.0143725112045474","426.579715198137"
"TR008L1","Oct","31","172.545971190562","0.00203450030881454","0.00868987285096144","427.12565897937"
"TR008L1","Nov","30","96.4979659269337","0.00113781353527808","0.00489541788527251","430.247815963632"
"TR008L1","Dec","31","37.4323227489927","0.000441366852364022","0.00193415569153754","438.219517659274"
"TR009L1","Jan","31","0.152409324001006","9.46036535638729e-07","3.12068622870307e-06","329.869525239435"
"TR009L1","Feb","29","0.116070818364176","7.2047583449207e-07","2.81182882822222e-06","390.273857027355"
"TR009L1","Mar","31","4.57599775574335","2.84041746940985e-05","3.37738174936313e-05","118.904414077725"
"TR009L1","Apr","30","296.205511133144","0.00183860953013379","0.0018868013574398","102.621101790031"
"TR009L1","May","31","1868.31513689772","0.0115970226308493","0.00999110880617966","86.15236103448"
"TR009L1","Jun","30","3712.56457674919","0.0230446644491362","0.0189879819389527","82.3964348921748"
"TR009L1","Jul","31","3130.31867848609","0.0194305424386019","0.0160565168244015","82.6354533083058"
"TR009L1","Aug","31","2116.01691826098","0.0131345593704709","0.0109450089146942","83.3298522316687"
"TR009L1","Sep","30","1398.25083393627","0.0086792352342059","0.00724284356479392","83.4502507346386"
"TR009L1","Oct","31","669.029387341552","0.00415280526955769","0.00347694507829572","83.7252135028727"
"TR009L1","Nov","30","246.959969837659","0.00153293216040458","0.00128394338189522","83.7573517641094"
"TR009L1","Dec","31","24.408129308938","0.000151506361203317","0.000156015573386662","102.976252711458"
"TR010L1","Jan","31","517.292752682149","0.00229904824683292","0.00278371782080264","121.081313740909"
"TR010L1","Feb","29","601.643247588621","0.00267393433682494","0.00339381678287343","126.922218550186"
"TR010L1","Mar","31","1413.61718113901","0.00628265925849436","0.00761248155141744","121.166551267684"
"TR010L1","Apr","30","7013.59745315251","0.0311711286211851","0.0371990798630373","119.338251479786"
"TR010L1","May","31","9565.89926661986","0.0425145409910973","0.0499693886234323","117.534818578651"
"TR010L1","Jun","30","5791.53129398742","0.02573979588711","0.0302616572924182","117.567588434424"
"TR010L1","Jul","31","3334.2595674346","0.0148187338277027","0.0175061316184747","118.135137738611"
"TR010L1","Aug","31","3065.27258231627","0.0136232520558227","0.0160474106002198","117.794272134611"
"TR010L1","Sep","30","3102.90484112969","0.0137905043094078","0.0162064803627946","117.51912764886"
"TR010L1","Oct","31","3126.69644195698","0.0138962433476753","0.0164065148325647","118.064389217172"
"TR010L1","Nov","30","2826.5690682316","0.0125623616939845","0.0149826519212778","119.266203969054"
"TR010L1","Dec","31","1366.32582216048","0.00607247824322554","0.00727073343362892","119.732556337113"
"TR011L1","Jan","31","472.308113006357","0.0022553259876437","0.00317369471180717","140.719999201665"
"TR011L1","Feb","29","720.844555886886","0.00344211631173335","0.00490697251737221","142.556847967209"
"TR011L1","Mar","31","1182.84842815445","0.00564823835542359","0.00810680665658455","143.52805505809"
"TR011L1","Apr","30","3044.06857457881","0.0145357802996806","0.0209934091670001","144.425746221972"
"TR011L1","May","31","3880.20934624569","0.0185284494064325","0.0260722185884743","140.714519691123"
"TR011L1","Jun","30","2600.92491246645","0.0124197179456804","0.0174187385814934","140.250677653687"
"TR011L1","Jul","31","1644.1233127215","0.00785087939834255","0.0113400618720048","144.443205615907"
"TR011L1","Aug","31","1502.79600187897","0.00717602510698157","0.010495788286293","146.26186683881"
"TR011L1","Sep","30","1500.07935983693","0.00716305282632872","0.0102139085107451","142.591556399006"
"TR011L1","Oct","31","1752.58914802677","0.00836881633484436","0.0114782517440988","137.15502031402"
"TR011L1","Nov","30","1417.80456635321","0.00677018115048399","0.00938721286299204","138.655268660292"
"TR011L1","Dec","31","753.415785958219","0.00359764771084868","0.00505162115842719","140.414558746096"
"TR012L1","Jan","31","1092.32089402546","0.00074668696486097","0.00126608311802509","169.560093801935"
"TR012L1","Feb","29","1331.48609558671","0.000910175129768273","0.00166282600144091","182.692972710016"
"TR012L1","Mar","31","4761.5375189274","0.00325488418057913","0.00561425220271264","172.487003875933"
"TR012L1","Apr","30","17216.1731480178","0.0117686040290232","0.0187502086882077","159.323983048174"
"TR012L1","May","31","26577.8621039818","0.0181680523511555","0.0276594703781651","152.242352914654"
"TR012L1","Jun","30","21730.3184863571","0.0148543762595664","0.0224975770393571","151.454202089896"
"TR012L1","Jul","31","15096.8087508723","0.0103198523134838","0.0157476180384033","152.595381794638"
"TR012L1","Aug","31","14530.458317208","0.00993270739235897","0.014522997416893","146.213885532007"
"TR012L1","Sep","30","13151.8669721911","0.00899033213173312","0.0130421428882933","145.068532476777"
"TR012L1","Oct","31","10759.5540975787","0.0073549987337248","0.0106155693055349","144.331354631775"
"TR012L1","Nov","30","6720.61676362789","0.0045940684286774","0.00688443322430817","149.854825438248"
"TR012L1","Dec","31","2368.95401705722","0.00161936578762396","0.00259670603530953","160.353272568491"
"TR014L1","Jan","31","0.0285411729743129","1.41089682557864e-07","1.32565683395342e-06","939.584532277714"
"TR014L1","Feb","29","0.0706211668192063","3.49106815524202e-07","3.19708254231026e-06","915.789208385887"
"TR014L1","Mar","31","2.56683248331925","1.26888120742853e-05","3.31377684164809e-05","261.157374090493"
"TR014L1","Apr","30","147.766971351005","0.000730467353223844","0.00167523337455422","229.337199966672"
"TR014L1","May","31","766.876079993181","0.00379095501032266","0.00853905244063446","225.248055368182"
"TR014L1","Jun","30","1287.00086225824","0.00636212615617226","0.014097455515818","221.584029768748"
"TR014L1","Jul","31","1100.76300684781","0.00544148284821277","0.0121036653250744","222.433216509169"
"TR014L1","Aug","31","710.507483589937","0.00351230397590568","0.00782959091752412","222.918943554855"
"TR014L1","Sep","30","392.512897628037","0.00194033791729754","0.00436647040570926","225.036596295081"
"TR014L1","Oct","31","210.592202592432","0.00104103594619846","0.00233410099998252","224.209452949818"
"TR014L1","Nov","30","88.0331454629739","0.000435180732029472","0.000968716789731067","222.60102951099"
"TR014L1","Dec","31","9.93680666900135","4.91213483002276e-05","0.000112834289547906","229.705196319669"
"TR015L1","Jan","31","30.9598597428262","0.00016762604356795","0.000153725528935561","91.7074254474339"
"TR015L1","Feb","29","24.8053707684716","0.000134303779012386","0.000128433479767648","95.6290885573691"
"TR015L1","Mar","31","77.3108219834046","0.000418584170655589","0.00037276501189044","89.0537765216046"
"TR015L1","Apr","30","675.520346637762","0.00365747144842206","0.00309411696412042","84.5971597524105"
"TR015L1","May","31","1356.75532959593","0.00734588366611043","0.00643199832098442","87.5592183777408"
"TR015L1","Jun","30","1928.24535050208","0.0104401034700377","0.00925217290726116","88.6214675344377"
"TR015L1","Jul","31","1469.99474758219","0.00795899612109732","0.00702262179514972","88.2350196972014"
"TR015L1","Aug","31","1332.24035614936","0.00721315218602111","0.00629486888056069","87.2693202392148"
"TR015L1","Sep","30","1009.48121408531","0.00546563658165476","0.00477064574080987","87.2843569003909"
"TR015L1","Oct","31","615.708095450649","0.00333362983199771","0.00287022285288112","86.0990271124708"
"TR015L1","Nov","30","251.984180764231","0.00136431856003503","0.00117123089422407","85.8473181068502"
"TR015L1","Dec","31","107.905885058915","0.000584235094744417","0.000499069833515814","85.4227755239764"
"TR016L1","Jan","31","19.5465546497345","7.56899635994289e-05","0.000104984630049677","138.703501171506"
"TR016L1","Feb","29","10.693951181077","4.1410099638239e-05","6.07502639091764e-05","146.703978199964"
"TR016L1","Mar","31","39.066664732444","0.000151277526118392","0.0002059243417937","136.123551328015"
"TR016L1","Apr","30","1108.98910915301","0.00429432945130789","0.00496890101179893","115.708425339291"
"TR016L1","May","31","2711.61148677058","0.0105001509681526","0.0118020008885592","112.398391805406"
"TR016L1","Jun","30","4095.90366997678","0.0158605342600119","0.0178393000035637","112.476034003561"
"TR016L1","Jul","31","2546.75832689564","0.0098617914263418","0.0112732064884325","114.311953463138"
"TR016L1","Aug","31","2052.29166780166","0.00794707222909123","0.00898559600452073","113.068004112302"
"TR016L1","Sep","30","1463.79787701613","0.00566825253931781","0.00635058435253564","112.037780129901"
"TR016L1","Oct","31","930.445410872599","0.00360295614967414","0.00403142009890254","111.892010577639"
"TR016L1","Nov","30","454.014338994415","0.00175807600919443","0.00201493796665938","114.610400451634"
"TR016L1","Dec","31","126.656505885302","0.00049045095117157","0.000583642170668672","119.001128755521"
"TR018L1","Jan","31","155.667505366533","0.000236388148311048","0.000417161646675656","176.473164858815"
"TR018L1","Feb","29","93.7784185523457","0.000142406770513414","0.000293023217874549","205.764948406683"
"TR018L1","Mar","31","518.882366593801","0.000787946344624427","0.0012693339485031","161.09395736941"
"TR018L1","Apr","30","3775.00342717988","0.00573251346141738","0.00788118877501695","137.482255001427"
"TR018L1","May","31","6622.16834635279","0.0100560621788889","0.0134627607491229","133.877063502907"
"TR018L1","Jun","30","6535.01476601073","0.00992371552486348","0.0133141574432691","134.165045439997"
"TR018L1","Jul","31","3642.25523242831","0.0055309293229996","0.00743869696689895","134.492714198429"
"TR018L1","Aug","31","3626.22043187257","0.0055065797530429","0.00740328166959385","134.444283050706"
"TR018L1","Sep","30","3251.53227347837","0.00493759883600224","0.006624453672266","134.163464718198"
"TR018L1","Oct","31","2780.44643569351","0.0042222336823864","0.00566459223478903","134.161030887978"
"TR018L1","Nov","30","2040.16272153596","0.00309807937669179","0.00421443908041834","136.033928379157"
"TR018L1","Dec","31","965.719135014041","0.00146648818953577","0.00206127433533319","140.558536375647"
"TR019L1","Jan","31","22.7104595532819","0.000119540688559814","0.000139691150727814","116.856571942798"
"TR019L1","Feb","29","19.0570561689541","0.00010031032665874","0.000117280943903288","116.918115820999"
"TR019L1","Mar","31","55.6589923065986","0.000292971361907763","0.000302211005694394","103.153770295658"
"TR019L1","Apr","30","1004.09630028724","0.00528524589452229","0.00470743400789999","89.0674549840499"
"TR019L1","May","31","2726.97184492091","0.0143539187861992","0.0124679794872192","86.8611538976149"
"TR019L1","Jun","30","3521.402150735","0.0185355490850927","0.0168185101487796","90.7365089189936"
"TR019L1","Jul","31","2290.65841626475","0.012057302657975","0.0107012819536586","88.7535318405604"
"TR019L1","Aug","31","1783.10319827273","0.00938569224434409","0.00801805573005875","85.4284960695416"
"TR019L1","Sep","30","1501.19009362377","0.00790179067182388","0.00673149506490589","85.1894886169154"
"TR019L1","Oct","31","986.698192701857","0.0051936677494163","0.00442663458610111","85.2313778947183"
"TR019L1","Nov","30","487.318571755538","0.00256509109729677","0.00223025225990983","86.9463179011531"
"TR019L1","Dec","31","112.700349365431","0.000593219055407809","0.000551694985312948","93.0002130382822"
"TR021L1","Jan","31","1.7242263307831","3.00304154030775e-05","7.65325744313224e-05","254.850202383412"
"TR021L1","Feb","29","1.10154746698531","1.91853745817422e-05","5.58583370685823e-05","291.150620127792"
"TR021L1","Mar","31","5.41637920429147","9.43357113747295e-05","0.00022275873108355","236.134044930966"
"TR021L1","Apr","30","83.2676600725746","0.0014502518474393","0.00323982803215856","223.397614550818"
"TR021L1","May","31","195.64160585465","0.003407440536691","0.00760363726082633","223.148054351971"
